ZIP Code,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Hospital Count
28659,20038.0,43.9,30134.0,19958.0,4818.0,24.044315799980037,1
28675,6683.0,47.7,36292.0,20724.0,1407.0,21.053419123148288,1
28677,34333.0,38.9,40877.0,20158.0,7783.0,22.66915212769056,1
28712,19251.0,49.7,41700.0,25635.0,2857.0,14.84078749155888,1
28713,8678.0,47.2,33576.0,20792.0,1689.0,19.46300991011754,1
28719,8256.0,32.3,33723.0,16670.0,2194.0,26.574612403100776,1
28721,9962.0,42.8,38086.0,22413.0,1771.0,17.777554707889983,1
28722,6731.0,54.3,47432.0,28173.0,901.0,13.385826771653543,1
28734,26780.0,47.2,37311.0,21935.0,5172.0,19.31292008961912,1
28741,3886.0,59.9,58778.0,56629.0,335.0,8.620689655172415,1
28752,30274.0,41.7,37539.0,19159.0,5914.0,19.534914448041224,1
28777,10192.0,45.2,38950.0,19636.0,1472.0,14.442700156985872,1
28779,16965.0,41.6,47388.0,25449.0,3242.0,19.10993221338049,1
28791,15441.0,51.7,51463.0,27933.0,1650.0,10.685836409558966,1
28792,33669.0,42.4,39713.0,21813.0,6700.0,19.899610918055185,1
28801,14250.0,38.1,32321.0,27138.0,3313.0,23.249122807017542,1
28805,17768.0,48.7,45333.0,30871.0,2483.0,13.974561008554705,1
28906,18603.0,51.6,36116.0,19522.0,3410.0,18.33037682094286,1
29020,22191.0,46.3,41298.0,24465.0,3900.0,17.57469244288225,1
29102,17206.0,43.3,34016.0,19066.0,4694.0,27.28118098337789,1
29108,20532.0,36.5,36829.0,18170.0,4239.0,20.645821157218002,1
29115,29237.0,33.3,29532.0,16279.0,7927.0,27.112904880801725,1
29150,41553.0,35.1,36584.0,21224.0,9325.0,22.441219647197556,1
29169,24232.0,37.9,39020.0,24993.0,5007.0,20.66275998679432,1
29180,14080.0,43.6,33106.0,21595.0,3435.0,24.396306818181817,1
29203,39589.0,35.3,30322.0,17447.0,12975.0,32.77425547500568,1
29204,20108.0,34.9,36781.0,24225.0,4250.0,21.135866321861947,1
29209,34003.0,35.2,47884.0,28195.0,4625.0,13.601741022850925,1
29212,29211.0,40.8,65297.0,33268.0,2674.0,9.154085789599808,1
29303,25041.0,32.0,28604.0,14636.0,6798.0,27.147478135857195,1
29307,18387.0,43.9,42950.0,25634.0,2602.0,14.15130255071518,1
29325,15651.0,38.7,37014.0,18476.0,3325.0,21.24464890422337,1
29340,23043.0,37.1,32213.0,17718.0,5440.0,23.608037147940806,1
29379,17659.0,43.4,34779.0,20083.0,3709.0,21.003454329237215,1
29401,10395.0,25.9,66979.0,51911.0,2487.0,23.924963924963926,2
29406,31990.0,30.0,35649.0,18054.0,9771.0,30.543919974992185,1
29414,37028.0,38.4,63477.0,35163.0,3230.0,8.723128443340174,1
29440,27454.0,40.7,35518.0,20750.0,6950.0,25.315072484883807,1
29464,48572.0,40.2,73494.0,46373.0,3869.0,7.96549452359384,1
29466,34016.0,37.4,94942.0,43486.0,1384.0,4.068673565380998,1
29488,21970.0,39.9,33474.0,19551.0,4590.0,20.892125625853435,1
29505,25220.0,40.5,53992.0,27098.0,2478.0,9.825535289452816,1
29506,21163.0,34.0,32377.0,16641.0,5928.0,28.01115153806171,1
29520,14335.0,41.8,34574.0,20733.0,3736.0,26.06208580397628,1
29526,43371.0,38.4,43184.0,21467.0,9163.0,21.12702035922621,1
29536,16280.0,39.1,30738.0,15803.0,5422.0,33.304668304668304,1
29540,5635.0,45.7,33464.0,16171.0,1514.0,26.86779059449867,1
29550,32180.0,41.4,41326.0,22460.0,6357.0,19.75450590428838,1
29556,12084.0,41.9,25489.0,16314.0,3863.0,31.96789142667991,1
29560,13564.0,36.0,32375.0,18423.0,4148.0,30.58094957239752,1
29569,15970.0,39.3,37215.0,19059.0,3610.0,22.60488415779587,1
29572,8923.0,52.7,50008.0,43150.0,983.0,11.016474279950689,1
29574,11847.0,42.7,29467.0,19095.0,3115.0,26.2935764328522,1
29576,28146.0,58.1,52287.0,33978.0,2248.0,7.986925317984793,1
29601,11403.0,38.8,35509.0,30944.0,2842.0,24.92326580724371,1
29605,36438.0,35.7,43192.0,28642.0,7516.0,20.626818156869202,2
29615,36042.0,40.4,55350.0,37858.0,3122.0,8.662116419732534,1
29620,13073.0,44.1,32366.0,18767.0,3193.0,24.424386139371222,1
29621,41571.0,41.0,52254.0,27653.0,5169.0,12.43414880565779,1
29646,28304.0,37.2,31267.0,18867.0,8789.0,31.052148106274732,1
29650,34806.0,39.4,71280.0,36207.0,2875.0,8.26007010285583,1
29651,45452.0,39.0,50570.0,26785.0,6539.0,14.386605649916396,1
29671,17788.0,43.2,45033.0,22027.0,2437.0,13.700247357769282,1
29672,12368.0,50.2,58494.0,39753.0,1859.0,15.030724450194048,1
29681,53864.0,39.7,80573.0,34970.0,2398.0,4.451953066983514,1
29706,18831.0,42.1,30998.0,18514.0,4576.0,24.300355796293346,1
29720,46788.0,40.9,38142.0,20144.0,9661.0,20.64845686928272,1
29730,53976.0,36.1,41619.0,22653.0,10434.0,19.330813694975543,1
29801,27543.0,38.3,40580.0,21602.0,5944.0,21.58080092945576,1
29824,8608.0,43.2,48133.0,20116.0,992.0,11.524163568773234,1
29827,4196.0,38.1,27250.0,11406.0,881.0,20.996186844613916,1
29902,15675.0,36.0,49735.0,24067.0,2441.0,15.5725677830941,1
29927,9326.0,33.8,37056.0,16860.0,2668.0,28.608192150975768,1
29944,4726.0,40.2,32000.0,20872.0,728.0,15.404147270418958,1
30012,26807.0,34.3,37450.0,18082.0,6959.0,25.959637408139663,1
30014,37656.0,36.0,44765.0,22528.0,7477.0,19.856065434459317,1
30033,31511.0,36.8,64480.0,37990.0,5853.0,18.574466059471295,2
30041,59660.0,40.1,98458.0,41763.0,2715.0,4.550787797519276,1
30045,35075.0,36.4,75470.0,27663.0,3272.0,9.328581610833927,1
30058,54918.0,35.4,47191.0,21697.0,9259.0,16.85968170727266,1
30060,38472.0,31.7,39267.0,18279.0,9449.0,24.56071948430027,1
30076,44177.0,36.2,70697.0,37627.0,5298.0,11.992665866853793,1
30078,33469.0,39.0,61909.0,28824.0,4422.0,13.21222623920643,1
30097,46663.0,40.3,96863.0,44905.0,3086.0,6.613376765317275,1
30106,19952.0,38.2,44817.0,24687.0,3356.0,16.82036888532478,1
30110,12724.0,38.9,43459.0,23481.0,2921.0,22.956617415906948,1
30115,38817.0,37.7,79546.0,32027.0,3947.0,10.168225262127418,1
30117,36008.0,30.9,39373.0,20728.0,8474.0,23.533659186847366,1
30120,39902.0,36.9,50691.0,23644.0,7373.0,18.477770537817655,1
30125,24481.0,36.7,39252.0,21603.0,4817.0,19.676483803766185,1
30134,42816.0,35.2,48433.0,21683.0,7995.0,18.67292600896861,1
30141,22249.0,37.8,54332.0,24849.0,2276.0,10.229673243741292,1
30143,21695.0,47.5,59962.0,31689.0,1850.0,8.527310440193594,1
30165,41034.0,35.5,45193.0,22662.0,8953.0,21.818491982258614,1
30180,36277.0,36.9,55943.0,25885.0,5343.0,14.72834027069493,1
30214,29403.0,45.2,64888.0,31985.0,3497.0,11.89334421657654,1
30223,37445.0,38.4,35720.0,18106.0,9649.0,25.768460408599278,1
30233,22363.0,41.5,43150.0,23945.0,3410.0,15.248401377274963,1
30240,29423.0,37.3,45547.0,24403.0,5051.0,17.166842266254292,1
30265,34025.0,39.0,78771.0,34879.0,2157.0,6.339456282145481,2
30274,34553.0,31.8,38504.0,17302.0,9039.0,26.159812462014877,1
30281,69716.0,36.0,53735.0,23503.0,11303.0,16.212920993746057,1
30286,23081.0,40.5,34356.0,19063.0,5570.0,24.132403275421343,1
30303,6577.0,21.7,19883.0,10180.0,1588.0,24.14474684506614,1
30308,17036.0,33.3,56734.0,50112.0,3475.0,20.397980746654145,1
30309,23029.0,34.6,78301.0,72597.0,2199.0,9.548829736419297,1
30312,22464.0,33.9,43067.0,32615.0,6356.0,28.294159544159545,1
30322,2867.0,20.0,-666666666.0,3200.0,0.0,0.0,2
30342,30423.0,33.5,70900.0,61283.0,3704.0,12.174999178253294,3
30401,13227.0,35.5,31667.0,16521.0,4135.0,31.261812958342784,1
30417,10817.0,36.3,40987.0,20717.0,2615.0,24.1749098641028,1
30434,5348.0,35.1,24830.0,16956.0,1745.0,32.62902019446522,1
30439,10928.0,37.5,33408.0,17761.0,3138.0,28.715226939970716,1
30442,7719.0,45.8,24393.0,17439.0,2532.0,32.80217644772639,1
30453,10121.0,35.1,26932.0,11103.0,2312.0,22.843592530382374,1
30458,43039.0,24.1,29320.0,17567.0,16360.0,38.01203559562258,1
30467,11993.0,41.3,35716.0,20174.0,3016.0,25.14800300175102,1
30474,17135.0,35.5,37982.0,22499.0,3920.0,22.87715202801284,1
30501,28488.0,30.9,40628.0,19751.0,8954.0,31.430777871384443,1
30512,19851.0,54.5,40948.0,24241.0,2347.0,11.823081960606519,1
30513,11036.0,50.8,36772.0,21507.0,2195.0,19.889452700253717,1
30525,6724.0,47.9,34768.0,25935.0,1365.0,20.300416418798335,1
30529,10121.0,35.5,41393.0,19385.0,1726.0,17.05365082501729,1
30533,25201.0,38.1,41014.0,22032.0,5223.0,20.725368040950755,1
30535,7572.0,36.8,49805.0,19432.0,1059.0,13.985736925515056,1
30546,6498.0,56.9,39630.0,24791.0,849.0,13.065558633425669,1
30553,7503.0,40.6,40452.0,22318.0,1496.0,19.93869119019059,1
30577,22317.0,41.1,35494.0,19481.0,4592.0,20.576242326477573,1
30606,41696.0,32.6,40734.0,27812.0,11755.0,28.192152724481964,2
30635,15003.0,42.1,36687.0,21718.0,2839.0,18.922882090248617,1
30642,11380.0,49.9,50229.0,37838.0,2648.0,23.2688927943761,1
30650,11399.0,43.7,51354.0,26259.0,1496.0,13.123958241951048,1
30655,24638.0,35.4,46111.0,21808.0,4219.0,17.123954866466434,1
30673,7525.0,44.4,33549.0,20000.0,1811.0,24.06644518272425,1
30680,41082.0,34.7,49705.0,20949.0,6595.0,16.05325933498856,1
30701,39321.0,36.6,41595.0,20043.0,7731.0,19.66124971389334,1
30705,33440.0,37.4,38600.0,18033.0,6146.0,18.379186602870814,1
30720,28582.0,34.8,43885.0,22951.0,5282.0,18.480162339934225,1
30742,7902.0,34.9,41461.0,19537.0,1448.0,18.32447481650215,1
30824,17461.0,37.1,34852.0,19042.0,4752.0,27.214936143405303,1
30830,14378.0,35.4,34651.0,19404.0,4671.0,32.48713312004451,1
30901,15849.0,37.0,20044.0,12872.0,7194.0,45.39087639598713,1
30904,24765.0,35.8,34782.0,22148.0,5796.0,23.403997577225923,1
30909,43080.0,32.6,45795.0,28566.0,7717.0,17.91318477251625,1
30912,215.0,22.8,-666666666.0,12435.0,0.0,0.0,1
31008,17861.0,39.9,52894.0,25186.0,2329.0,13.039583449974806,1
31014,13747.0,37.5,37191.0,19400.0,2814.0,20.469920709973085,1
31015,21808.0,37.6,31177.0,19790.0,7164.0,32.8503301540719,1
31021,28060.0,38.2,33582.0,20876.0,7823.0,27.879543834640057,2
31023,14108.0,40.0,35008.0,19863.0,3023.0,21.427558831868442,1
31024,20165.0,44.3,44944.0,24608.0,3626.0,17.98165137614679,1
31029,17109.0,39.2,47397.0,23444.0,2531.0,14.793383599275236,1
31036,12682.0,40.4,44180.0,20047.0,2491.0,19.642012300898912,1
31061,44149.0,34.0,34806.0,18995.0,12042.0,27.275815986772066,1
31063,5430.0,38.5,29668.0,14471.0,1953.0,35.966850828729285,1
31064,9350.0,39.9,40924.0,20992.0,1823.0,19.497326203208555,1
31069,19439.0,36.9,48792.0,23097.0,3219.0,16.559493801121455,1
31082,10329.0,39.4,38608.0,21674.0,3019.0,29.22838609739568,1
31093,30742.0,34.3,35664.0,18978.0,9120.0,29.66625463535229,1
31201,8774.0,31.1,16452.0,16445.0,3643.0,41.52040118532027,1
31210,33887.0,38.0,60243.0,34455.0,3986.0,11.762622834715378,1
31217,17471.0,37.3,32377.0,18226.0,4929.0,28.212466372846432,1
31329,9562.0,34.4,51098.0,22085.0,996.0,10.41623091403472,1
31404,31771.0,31.6,33474.0,18384.0,7834.0,24.6577067136697,1
31419,58640.0,31.8,51528.0,26374.0,7851.0,13.388472032742156,1
31501,15394.0,38.9,30703.0,17886.0,4056.0,26.347927764063922,1
31510,9962.0,36.0,37181.0,18697.0,1724.0,17.305761895201766,1
31513,16324.0,37.9,37307.0,19615.0,3264.0,19.99509924038226,1
31520,22167.0,38.2,27444.0,16564.0,7192.0,32.444624892858755,1
31533,16531.0,35.9,33738.0,17310.0,4581.0,27.71157219768919,1
31539,14418.0,35.8,36485.0,17740.0,2981.0,20.675544458315994,1
31545,15802.0,36.2,39143.0,19214.0,3074.0,19.453233767877485,1
31558,21351.0,29.4,53366.0,23545.0,3367.0,15.769753173153482,1
31602,35430.0,30.0,38984.0,23628.0,7732.0,21.82331357606548,1
31620,10221.0,37.2,39857.0,19702.0,2291.0,22.4146365326289,1
31634,5826.0,38.2,24810.0,17704.0,1992.0,34.19155509783728,1
31635,6169.0,32.0,29447.0,17229.0,1726.0,27.978602690873725,1
31639,9924.0,41.4,37914.0,17961.0,2239.0,22.561467150342605,1
31643,8848.0,41.4,32069.0,18923.0,2250.0,25.429475587703436,1
31730,8947.0,37.6,32292.0,16769.0,2894.0,32.34603777802615,1
31750,18676.0,38.9,30358.0,16063.0,5992.0,32.083958020989506,1
31768,23094.0,36.3,32990.0,17686.0,6374.0,27.60024248722612,1
31774,6796.0,38.0,24226.0,16635.0,1889.0,27.79576221306651,1
31791,12064.0,40.0,37500.0,19382.0,2089.0,17.315981432360743,1
31792,25008.0,38.7,35428.0,21572.0,5820.0,23.272552783109404,1
31793,10653.0,30.2,51358.0,21886.0,1536.0,14.418473669388904,1
31830,2686.0,34.9,40141.0,15792.0,810.0,30.156366344005956,1
31901,7304.0,35.4,15727.0,18849.0,3363.0,46.04326396495071,1
31909,38559.0,32.5,55821.0,28317.0,4201.0,10.894992090043829,1
32025,22914.0,37.8,45245.0,19681.0,2526.0,11.02382822728463,1
32034,33189.0,52.2,60755.0,39307.0,4471.0,13.471330862635211,1
32054,11669.0,39.0,36416.0,14568.0,1988.0,17.036592681463706,1
32055,16770.0,41.8,38971.0,22624.0,4259.0,25.39654144305307,2
32060,22974.0,43.0,39214.0,20810.0,5009.0,21.802907634717506,1
32063,14051.0,38.9,55483.0,23354.0,2199.0,15.650131663226817,1
32068,52300.0,37.4,55600.0,23548.0,7183.0,13.734225621414915,1
32073,39378.0,39.2,54661.0,27089.0,3859.0,9.79988826248159,1
32086,27265.0,49.3,51900.0,28243.0,3098.0,11.362552723271593,1
32091,14923.0,42.1,39722.0,20995.0,2972.0,19.91556657508544,1
32114,31385.0,36.5,24974.0,18957.0,10505.0,33.47140353672136,1
32117,24498.0,42.0,29382.0,17314.0,6216.0,25.373499877541025,1
32159,30570.0,68.4,44402.0,29701.0,3230.0,10.565914295060518,1
32164,45817.0,44.6,47799.0,21093.0,6776.0,14.789270358164,1
32177,25628.0,41.9,32333.0,20439.0,7271.0,28.371312626814422,1
32204,7281.0,34.6,38931.0,31317.0,1830.0,25.133910177173465,1
32207,34770.0,37.1,42385.0,28350.0,7260.0,20.88006902502157,1
32209,34192.0,33.9,22288.0,13113.0,13534.0,39.582358446420216,1
32216,38358.0,35.3,47871.0,25690.0,8000.0,20.856144741644506,2
32224,39113.0,35.1,68613.0,35354.0,2789.0,7.130621532482806,1
32250,26235.0,43.5,64705.0,47169.0,2191.0,8.351438917476653,1
32308,23281.0,39.2,51627.0,34047.0,2858.0,12.276104978308492,2
32320,3637.0,42.1,41506.0,22398.0,474.0,13.032719274127027,1
32324,4626.0,45.8,31995.0,14915.0,1765.0,38.153912667531344,1
32340,11042.0,40.4,30163.0,14916.0,2521.0,22.831008875203768,1
32348,12513.0,37.7,33170.0,13179.0,1502.0,12.003516343003277,1
32401,23380.0,42.6,36194.0,20941.0,5593.0,23.922155688622755,1
32405,32341.0,38.1,42784.0,24187.0,6085.0,18.815126310256332,1
32424,7304.0,41.9,33750.0,13014.0,908.0,12.431544359255202,1
32425,14000.0,40.4,36552.0,17092.0,2856.0,20.4,1
32428,17019.0,42.2,37873.0,17520.0,2833.0,16.646101416064397,1
32435,7442.0,41.1,43157.0,24493.0,1413.0,18.98683149690943,1
32446,11856.0,41.1,41033.0,20803.0,2046.0,17.257085020242915,1
32456,7713.0,46.0,42593.0,24397.0,1159.0,15.026578503824712,1
32501,11571.0,40.2,29492.0,21281.0,2798.0,24.181142511451043,1
32504,22940.0,34.7,45045.0,26661.0,3049.0,13.291194420226677,1
32514,44610.0,32.3,45410.0,23679.0,6099.0,13.67182246133154,1
32539,27836.0,35.2,54025.0,21647.0,3694.0,13.27058485414571,1
32547,34666.0,34.4,49137.0,26345.0,4963.0,14.316621473489874,1
32561,9208.0,43.4,93924.0,57002.0,1032.0,11.207645525629887,1
32565,4868.0,46.6,43672.0,27295.0,332.0,6.820049301561216,1
32570,29555.0,39.1,54539.0,24012.0,4391.0,14.857046185078667,1
32578,31957.0,42.3,75640.0,37321.0,2607.0,8.157837093594518,1
32605,23327.0,40.3,65534.0,36674.0,2611.0,11.193038110344236,1
32608,47160.0,28.3,42411.0,28885.0,13541.0,28.71289228159457,1
32696,11589.0,45.7,41878.0,24089.0,2267.0,19.561653291914748,1
32720,30847.0,45.4,39658.0,21832.0,5363.0,17.385807371867603,1
32763,22579.0,43.6,39042.0,20848.0,3749.0,16.603924000177155,1
32765,61426.0,33.4,71406.0,29809.0,6721.0,10.941620812033992,1
32771,51310.0,35.8,50903.0,26876.0,8473.0,16.51335022412785,1
32778,20359.0,55.0,41780.0,25501.0,2157.0,10.5948229284346,1
32796,21398.0,46.7,43727.0,23952.0,3829.0,17.894195719226097,1
32803,17529.0,39.0,57045.0,44979.0,1800.0,10.268697586856067,1
32806,26797.0,38.6,53843.0,31097.0,3886.0,14.50162331604284,1
32827,8953.0,37.0,79279.0,38298.0,455.0,5.08209538702111,2
32901,24946.0,47.3,30070.0,20711.0,6331.0,25.378818247414415,1
32907,43141.0,41.0,47936.0,21715.0,6654.0,15.423842748197771,1
32935,40438.0,45.2,42238.0,24962.0,6292.0,15.559622137593353,1
32940,36475.0,48.5,69050.0,34023.0,2526.0,6.925291295407813,1
32955,38137.0,46.1,60903.0,31506.0,3307.0,8.6713690117209,1
32960,21046.0,50.5,34007.0,23309.0,4068.0,19.32908866292882,1
33012,76384.0,45.2,30901.0,15564.0,18676.0,24.45014662756598,1
33013,33430.0,45.6,28886.0,14728.0,9999.0,29.91026024528866,1
33016,50138.0,39.5,40299.0,18570.0,9988.0,19.921017990346645,1
33021,48301.0,44.0,53009.0,28509.0,6058.0,12.542183391648207,1
33024,73034.0,36.9,53495.0,23758.0,8876.0,12.15324369471753,1
33028,28537.0,38.0,94452.0,34586.0,1400.0,4.905911623506325,1
33029,46724.0,38.5,96368.0,32288.0,2451.0,5.245698142282339,1
33033,55956.0,31.7,41415.0,15876.0,15617.0,27.909428836943313,1
33040,35357.0,41.3,58351.0,31159.0,4540.0,12.840455921034025,1
33050,9417.0,43.5,52250.0,32321.0,1769.0,18.785175745991292,1
33063,53732.0,44.0,44342.0,24990.0,6397.0,11.905382267550063,1
33064,59265.0,38.7,45508.0,24791.0,11880.0,20.045558086560366,1
33065,55860.0,33.8,49814.0,22702.0,7931.0,14.197994987468672,1
33070,5433.0,50.0,53836.0,36804.0,384.0,7.06791827719492,1
33125,58144.0,42.5,23754.0,14734.0,17322.0,29.791552008805724,1
33126,52835.0,42.0,32561.0,16972.0,11854.0,22.435885303302737,1
33134,41340.0,45.2,58733.0,39311.0,4919.0,11.898887276245766,1
33136,13687.0,38.7,21356.0,16046.0,5503.0,40.20603492365018,1
33137,23520.0,35.0,55522.0,34642.0,4060.0,17.261904761904763,1
33140,22222.0,43.1,68916.0,56829.0,2202.0,9.90909909099091,1
33143,32499.0,39.4,64220.0,50028.0,3455.0,10.63109634142589,2
33146,15505.0,24.2,113380.0,48128.0,821.0,5.295066107707191,1
33150,27588.0,35.2,26033.0,14126.0,10188.0,36.92909960852545,1
33155,46602.0,41.8,60442.0,29089.0,4949.0,10.619715892021802,2
33175,54462.0,43.7,51250.0,22554.0,8079.0,14.834196320370166,1
33176,50819.0,42.1,63848.0,35367.0,5098.0,10.031681064168913,1
33180,32365.0,47.2,63479.0,45352.0,3316.0,10.24563571759617,1
33196,48092.0,36.7,70376.0,24640.0,5796.0,12.051900523995675,1
33308,27661.0,56.4,60581.0,60771.0,2237.0,8.08719858284227,2
33316,10015.0,51.3,52731.0,56071.0,1555.0,15.526709935097355,1
33317,36801.0,39.6,63951.0,29560.0,5299.0,14.399065242792316,1
33321,47039.0,47.5,44477.0,25203.0,5329.0,11.328897297986776,1
33324,46119.0,39.2,61090.0,36324.0,4274.0,9.26733016760988,1
33331,24151.0,40.9,97391.0,39966.0,1065.0,4.40975528963604,1
33401,26501.0,40.4,44028.0,34778.0,4858.0,18.331383721369004,1
33407,30311.0,34.0,35495.0,19467.0,7906.0,26.08294018673089,1
33410,36019.0,46.3,62532.0,43447.0,2747.0,7.626530442266581,2
33414,58530.0,40.2,78726.0,34801.0,4613.0,7.881428327353494,1
33428,39853.0,40.5,63034.0,29093.0,4306.0,10.804707299325019,1
33430,21843.0,32.0,26637.0,13093.0,8112.0,37.13775580277434,1
33435,34304.0,43.1,41204.0,28061.0,7438.0,21.682602611940297,1
33440,20048.0,35.1,35706.0,18611.0,5056.0,25.219473264166,1
33458,53987.0,41.1,76344.0,44083.0,4696.0,8.698390353233187,1
33462,33183.0,40.6,48489.0,26942.0,5260.0,15.851490220896242,1
33470,25888.0,40.8,79532.0,32148.0,2189.0,8.455655129789864,1
33484,24651.0,68.9,36712.0,33799.0,3159.0,12.814895947426068,1
33486,24118.0,42.2,76624.0,41526.0,1971.0,8.172319429471765,1
33511,54641.0,35.8,56077.0,27653.0,5874.0,10.75016928679929,1
33525,19163.0,46.0,48572.0,26641.0,2738.0,14.28795073840213,1
33541,19374.0,60.6,39953.0,23665.0,2136.0,11.02508516568597,1
33544,25477.0,36.8,76350.0,32282.0,2105.0,8.262354280331278,1
33573,20836.0,72.7,44691.0,33470.0,1396.0,6.699942407371856,1
33606,18527.0,30.3,63642.0,44834.0,1742.0,9.40249365790468,1
33609,17187.0,38.7,60698.0,49765.0,2345.0,13.644033280968173,1
33612,45980.0,34.1,30063.0,16998.0,14345.0,31.198347107438018,2
33613,33549.0,28.9,28975.0,21031.0,10838.0,32.30498673581925,1
33614,47755.0,35.8,35099.0,18973.0,11025.0,23.086587791854257,1
33615,46297.0,36.7,47770.0,25340.0,7642.0,16.506469101669655,1
33701,15170.0,47.6,34003.0,39149.0,3420.0,22.544495715227423,2
33705,27154.0,42.3,41289.0,25109.0,6486.0,23.885983648817852,1
33707,24833.0,56.4,43289.0,36520.0,3325.0,13.389441469013008,1
33709,26883.0,48.6,37416.0,21683.0,4387.0,16.31886322211063,1
33710,33977.0,43.8,53255.0,28505.0,4197.0,12.352473732230626,1
33744,173.0,52.5,-666666666.0,8898.0,81.0,46.820809248554916,1
33756,31910.0,44.9,40324.0,28556.0,6144.0,19.25415230335318,1
33770,25687.0,46.5,40945.0,30914.0,4080.0,15.883520847121112,1
33805,24087.0,34.6,33568.0,15851.0,7275.0,30.203014073981816,1
33837,23717.0,39.1,48552.0,22040.0,4696.0,19.800143357085634,1
33853,12063.0,32.5,34762.0,16341.0,3488.0,28.91486363259554,1
33870,21036.0,51.2,29765.0,20108.0,3608.0,17.151549724282184,1
33873,13841.0,34.5,37462.0,18778.0,3148.0,22.744021385738026,1
33881,31396.0,47.0,37062.0,20292.0,7230.0,23.02841126258122,1
33901,20108.0,44.7,33464.0,25553.0,4643.0,23.090312313507063,1
33912,16555.0,60.5,67295.0,41954.0,1094.0,6.608275445484748,1
33936,20619.0,47.0,33647.0,18171.0,4201.0,20.37441195014307,1
33950,20697.0,66.3,49896.0,39691.0,1989.0,9.610088418611394,1
33952,31044.0,50.3,35423.0,22319.0,5319.0,17.13374565133359,2
33990,32586.0,45.0,47536.0,21733.0,4940.0,15.159884613023998,1
34102,11191.0,60.9,71198.0,83584.0,1464.0,13.081940845322134,1
34119,29568.0,51.0,79852.0,47672.0,1944.0,6.574675324675325,1
34202,21733.0,48.9,93182.0,48758.0,1345.0,6.188745226153776,1
34208,38366.0,35.4,41977.0,19311.0,9041.0,23.565135797320544,1
34209,34324.0,53.1,54197.0,31020.0,3336.0,9.71914695256963,1
34223,16667.0,63.8,50773.0,35423.0,1555.0,9.329813403731926,1
34233,17536.0,50.7,56387.0,32868.0,1336.0,7.618613138686132,1
34239,14993.0,48.8,50353.0,35681.0,1807.0,12.05229106916561,1
34285,18462.0,69.0,50464.0,43117.0,1401.0,7.58856028599285,1
34428,9522.0,48.9,37447.0,24538.0,2008.0,21.088006721277043,1
34452,11180.0,52.0,35204.0,20675.0,2321.0,20.760286225402506,1
34474,15894.0,38.9,41302.0,26275.0,2270.0,14.28211903863093,1
34601,21186.0,49.6,38078.0,21873.0,3951.0,18.64910790144435,1
34613,17801.0,58.5,39729.0,24650.0,2390.0,13.426212010561205,1
34652,23592.0,49.0,32122.0,22293.0,4575.0,19.392166836215665,1
34655,38844.0,48.0,56949.0,31073.0,2560.0,6.590464421789723,1
34667,32610.0,55.7,39808.0,23923.0,5138.0,15.755903097209446,1
34689,27173.0,52.2,44064.0,29615.0,3720.0,13.69005998601553,1
34695,17695.0,49.7,61366.0,35966.0,1595.0,9.013845719129698,1
34698,37854.0,53.1,45254.0,30273.0,3273.0,8.646378189887463,1
34711,55442.0,42.1,61236.0,26575.0,5889.0,10.621911186465134,1
34741,45820.0,32.8,35325.0,17863.0,13067.0,28.518114360541247,1
34748,38861.0,60.9,41217.0,24405.0,5707.0,14.685674583772935,1
34758,37311.0,34.8,40627.0,15505.0,8107.0,21.728176677119347,1
34761,42941.0,35.5,57779.0,24777.0,5607.0,13.057450921031183,1
34769,22523.0,42.6,41657.0,21417.0,4619.0,20.50792523198508,1
34950,15099.0,36.3,18988.0,14222.0,6121.0,40.53910855023511,1
34952,38951.0,52.6,42350.0,25341.0,5417.0,13.90721675951837,1
34972,20053.0,35.7,34944.0,13159.0,4577.0,22.824515035156836,1
35007,26630.0,36.9,67794.0,25425.0,3184.0,11.956440105144575,1
35010,20826.0,41.3,34865.0,19560.0,5356.0,25.71785268414482,1
35042,5813.0,46.8,42093.0,27745.0,661.0,11.37106485463616,1
35045,14795.0,40.2,45086.0,24714.0,2716.0,18.357553227441702,1
35058,9441.0,42.1,40186.0,23291.0,1342.0,14.214595911450058,1
35121,15135.0,40.0,48182.0,21929.0,2511.0,16.590683845391478,1
35125,10855.0,41.9,40392.0,20263.0,2078.0,19.143251957623214,1
35150,17526.0,38.1,31985.0,19468.0,4399.0,25.09985164897866,1
35205,21124.0,28.6,32097.0,26892.0,5812.0,27.51372846051884,1
35209,29599.0,29.9,51266.0,35172.0,4933.0,16.66610358458056,1
35211,24101.0,39.7,27198.0,18633.0,7606.0,31.558856478984275,1
35233,1503.0,29.7,51680.0,35343.0,430.0,28.60944777112442,4
35235,18585.0,40.7,50539.0,26489.0,2028.0,10.912025827280065,1
35243,17585.0,37.9,72264.0,50899.0,1188.0,6.75575774808075,1
35401,37272.0,22.7,25178.0,12833.0,9702.0,26.03026400515132,1
35404,21218.0,29.0,39952.0,20186.0,6420.0,30.257328683193514,1
35447,3110.0,41.0,29479.0,19801.0,841.0,27.041800643086816,1
35462,4462.0,45.6,23646.0,14783.0,1541.0,34.5360824742268,1
35555,9695.0,40.8,38859.0,20890.0,1592.0,16.420835482207323,1
35565,13166.0,42.6,30214.0,18064.0,2754.0,20.9175148108765,1
